"ID","Literature_ID","Nodes_ID","Edges_ID","Pertains_To","Pages"
"12784","360","66",NULL,,"2"
"12786","360","7730",NULL,,"644"
"12788","360","4082",NULL,,"303"
"12790","360","6999",NULL,,"566"
"12792","360","5212",NULL,,"30"
"12794","360","4390",NULL,,"342"
"12796","360","151",NULL,,"7"
"12798","360","7098",NULL,,"587f."
"12800","360","4996",NULL,,"400"
"12802","360","600",NULL,,"71f."
"12804","360","1926",NULL,,"166"
"12806","360","7629",NULL,,"638"
"12808","360","3482",NULL,,"253"
"12810","216","8612",NULL,,"Plaatsnaam: Workum (consulted at 08 July 2020)"
"12812","942","8612",NULL,,"Workum"
"12814","216","6399",NULL,,"Plaatsnaam: Rhenen (consulted at 08 July 2020)"
"12816","942","6399",NULL,,"Rhenen"
"12818","1314","5430",NULL,,"21, 28"
"12820","1314","11690",NULL,,"23, 26, 28"
"12822","1314","11689",NULL,,"21, 28"
"12824","1316","11689",NULL,,"349-350"
"12826","1316","11690",NULL,,"342-343"
"12828","624","717",NULL,"tolls","41-42, 112-114, 172"
"12830","1318","11690",NULL,,"67, 94"
"12832","1320","11690",NULL,,"215"
"12834","1322","11690",NULL,,"260"
"12836","624","792",NULL,"tolls","42-43, 114-116, 172"
"12838","624","312",NULL,"tolls","23-24, 48, 116-122"
"12840","1324","11689",NULL,,"667-668, 673, 694-695"
"12842","624","9450",NULL,"tolls","59-68, 138-140, 191-192"
"12844","624","7321",NULL,"tolls","59-68"
"12846","1326","11701",NULL,,"Gemeente Grave"
"12848","586","11707",NULL,,"430f."
"12850","720","11707",NULL,,"280"
"12852","360","3876",NULL,,"292"
"12854","360","6657",NULL,,"533"
"12856","360","3587",NULL,,"271"
"12858","360","7549",NULL,,"627"
"12860","360","10222",NULL,,"336f."
"12862","650","11709",NULL,,
"12864","606","11709",NULL,,
"12866","1264","11709",NULL,,
"12868","1328","11709",NULL,,
"12870","360","126",NULL,,"15f."
"12872","360","7062",NULL,,"573f."
"12874","360","7795",NULL,,"648f."
"12876","360","3326",NULL,,"232"
"12878","360","4045",NULL,,"300f."
"12880","942","1264",NULL,,"Cuijk"
"12882","942","4922",NULL,,"Middelaar"
"12884","942","2157",NULL,,"Gennep (Gennep, Lb)"
"12886","942","2905",NULL,,"Heijen"
"12888","942","91",NULL,,"Afferden (Bergen, Lb)"
"12890","942","5657",NULL,,"Oosterbeek"
"12892","920","6928",NULL,,"327"
"12894","920","6989",NULL,,"327"
"12896","920","7018",NULL,,"329-330"
"12898","920","7343",NULL,,"332"
"12900","920","7411",NULL,,"334"
"12902","920","7485",NULL,,"335"
"12904","920","7543",NULL,,"336"
"12906","920","7669",NULL,,"337-338"
"12908","920","7671",NULL,,"339"
"12910","650","11712",NULL,,
"12912","606","11712",NULL,,
"12914","1264","11712",NULL,,
"12916","650","11710",NULL,,
"12918","606","11710",NULL,,
"12920","1264","11710",NULL,,
"12922","920","8191",NULL,,"340-341"
"12924","920","8193",NULL,,"342"
"12926","920","8347",NULL,,"343"
"12928","920","8516",NULL,,"347"
"12932","1290","11713",NULL,,"137"
"12934","1330","11713",NULL,,"67"
"12936","1332","11714",NULL,,"44-46"
"12938","650","11715",NULL,,
"12940","606","11715",NULL,,
"12942","1264","11715",NULL,,
"12944","650","11716",NULL,,
"12946","606","11716",NULL,,
"12948","1334","1502",NULL,,"38-42"
"12950","540","1377",NULL,,"73 - 75."
"12952","1296","1377",NULL,," &#60;a href=&#34;https://hov.isgv.de/Delitzsch&#34;&#62;Art. Delitzsch&#60;/a&#62;"
"12954","1300","1377",NULL,,"177"
"12956","1296","4359",NULL,," &#60;a href=&#34;https://hov.isgv.de/Lemsel&#34;&#62;Art. Lemsel&#60;/a&#62;"
"12958","1300","4359",NULL,,"580"
"12960","1336","2945",NULL,,"30-37"
"12962","1296","8405",NULL,," &#60;a href=&#34;https://hov.isgv.de/Kleinwiederitzsch&#34;&#62;Art. Wiederitzsch, Groß-&#60;/a&#62;"
"12964","1300","8405",NULL,,"588f"
"12966","1336","10414",NULL,,"86"
"12968","1338","10414",NULL,,"22-23"
"12970","1340","3921",NULL,"fairs","32-33, 102"
"12972","1340","3921",NULL,,"53-56"
"12974","618","11673",NULL,,"120-121"
"12976","1342","5625",NULL,,"219"
"12978","1342","791",NULL,,"193"
"12980","1342","7360",NULL,,"227"
"12982","1342","11719",NULL,,"192"
"12984","336","11719",NULL,"fairs","42"
"12986","642","2601",NULL,"tolls","117"
"12988","586","2376",NULL,,"162 - 167."
"12990","624","7760",NULL,"tolls","88, 147"
"12992","1316","11722",NULL,,"342-343"
"12994","1318","11722",NULL,,"94"
"12996","1314","11722",NULL,,"28"
"12998","1322","11722",NULL,,"260"
"13002","624","8515",NULL,"tolls","99-100, 166-167"
"13006","540","11723",NULL,,"368f"
"13008","624","9288",NULL,"tolls","100-107, 167-168, 188-189"
"13010","4","1509",NULL,"tolls","185-186"
"13012","624","1509",NULL,"tolls","36-37, 108, 169, 189"
"13014","960","11724",NULL,,"202"
"13016","624","6271",NULL,"tolls","98, 166"
"13018","942","11726",NULL,,"Wijchen"
"13020","360","7504",NULL,,"622"
"13022","1346","11726",NULL,,"consulted 15 July 2020"
"13024","360","5274",NULL,,"422"
"13026","360","3072",NULL,,"218f."
"13028","360","3047",NULL,,"218"
"13030","360","7897",NULL,,"656f."
"13032","360","7695",NULL,,"643"
"13034","360","4370",NULL,,"339"
"13036","624","2873",NULL,"tolls","98, 166"
"13038","624","4142",NULL,"tolls","167"
"13040","624","11727",NULL,"tolls","108, 170"
"13042","624","6712",NULL,"tolls","170-171"
"13044","624","1330",NULL,"tolls","171"
"13046","624","8983",NULL,"tolls","174-175"
"13048","624","10433",NULL,"tolls","48-50, 126-129, 175"
"13050","624","2128",NULL,"tolls","26-29, 130-131"
"13052","624","8486",NULL,"tolls","112-113, 130"
"13054","4","8486",NULL,"tolls","264"
"13056","624","1154",NULL,"tolls","137-138"
"13058","624","2777",NULL,"tolls","50-59, 131-137, 175-180, 191"
"13060","1294","10565",NULL,,"203, 205"
"13062","624","2802",NULL,"tolls","130"
"13064","624","10824",NULL,"tolls","192-193"
"13066","1348","10691",NULL,"staple","55-56"
"13068","1350","10691",NULL,"staple","123"
"13070","1352","5901",NULL,,"39-40"
"13072","1352","8926",NULL,,"40"
"13074","1352","9456",NULL,,"44"
"13076","964","8926",NULL,"tolls","no. 1388"
"13078","960","11734",NULL,,"202"
"13080","960","11735",NULL,,"202"
"13082","1298",NULL,"174","edge","13"
"13084","1354",NULL,"174","edge","consulted 16 July 2020"
"13086","1356","11736",NULL,"tolls","144"
"13088","360","320",NULL,,"37f."
"13090","360","7102",NULL,,"588f."
"13092","360","7069",NULL,,"577"
"13094","360","7262",NULL,,"603f."
"13096","360","3363",NULL,,"239f."
"13098","960","11743",NULL,,"203"
"13100","1356","10849",NULL,,"139-149"
"13102","1356","11745",NULL,,"28, 62, 140"
"13104","1356","6364",NULL,,"23-28, 51-53"
"13106","1358","8345",NULL,,"77-97"
"13108","1360","11752",NULL,,"32; 58"
"13110","650","11753",NULL,,
"13112","606","11753",NULL,,
"13114","718","11753",NULL,,
"13116","650","2735",NULL,,
"13118","1360","1721",NULL,"fairs","74"
"13120","942","280",NULL,,"Appingedam"
"13122","650","68",NULL,,
"13124","606","68",NULL,,
"13126","590","68",NULL,,
"13128","1362","2758",NULL,,"89"
"13130","650","9479",NULL,,
"13132","1364","2758",NULL,"fairs","Bd. II, Nr. XXIV"
"13134","1366","1445",NULL,"fairs","66 - 68"
"13136","1368","5579",NULL,,"66"
"13138","1366","2185",NULL,"fairs","66-68"
"13140","1368","5579",NULL,"fairs","115"
"13142","1368","5579",NULL,"tolls","141"
"13144","1370","928",NULL,,"135 - 145"
"13146","1372","928",NULL,,"Art. Brandenburg an der Havel, 47 - 69"
"13148","1372","5971",NULL,,"Art. Brandenburg an der Havel, 47 - 69"
"13150","1372","928",NULL,"staple","56"
"13152","1372","928",NULL,"fairs","56"
"13154","1372","5971",NULL,"fairs","58"
"13156","340","170",NULL,,"508"
"13158","1370","5971",NULL,,"312f"
"13160","156","1911",NULL,,"195"
"13162","340","1911",NULL,,"147-148"
"13164","1370","6271",NULL,,"333f"
"13166","1370","11755",NULL,,"334"
"13168","1372","6271",NULL,,"Art. Rathenow, 438 - 444"
"13170","340","2199",NULL,,"167-168"
"13172","1370","3766",NULL,,"206f"
"13174","1370","7807",NULL,,"380 - 382"
"13176","1372","7807",NULL,,"Art. Treuenbrietzen, 517 - 522"
"13178","1372","7807",NULL,"fairs","519"
"13180","1370","7281",NULL,,"97 - 102"
"13182","1372","11757",NULL,,"629"
"13184","1372","7281",NULL,,"627 - 632"
"13186","1372","579",NULL,"tolls","581"
"13188","1372","11758",NULL,,"589"
"13190","1372","11759",NULL,,"589"
"13192","1372","11006",NULL,,"Art. Berlin, 579 - 607"
"13194","1372","579",NULL,,"Art. Berlin, 579 - 607"
"13196","1370","11760",NULL,,"25"
"13198","1370","579",NULL,,"21 - 38"
"13200","1370","11006",NULL,,"21 - 38"
"13202","1370","2028",NULL,,"74"
"13204","1370","664",NULL,,"74f"
"13206","1370","3599",NULL,,"75"
"13208","1370","4710",NULL,,"75"
"13210","1370","7644",NULL,,"106 - 108"
"13212","1370","1003",NULL,,"39f"
"13214","1370","4760",NULL,,"79f"
"13216","1370","6346",NULL,,"90"
"13218","80","10897",NULL,,"51"
"13220","80","2999",NULL,,"187"
"13222","80","10927",NULL,,"165"
"13224","80","10936",NULL,,"59"
"13226","80","8185",NULL,,"359"
"13228","80","3130",NULL,,"196"
"13230","80","5709",NULL,,"281"
"13232","80","5863",NULL,,"292"
"13234","1370","8273",NULL,,"120 - 122"
"13236","1370","7319",NULL,,"102"
"13238","1370","11682",NULL,,"222f"
"13240","80","6834",NULL,,"321"
"13242","1370","683",NULL,,"128f"
"13244","80","2804",NULL,,"169"
"13246","1370","7640",NULL,,"373f"
"13248","80","5381",NULL,,"267"
"13250","80","917",NULL,,"68"
"13252","80","3172",NULL,,"201"
"13254","1372","7640",NULL,"fairs","502"
"13256","1372","7640",NULL,,"500 - 504"
"13258","1374","2830",NULL,,
"13260","1374","8155",NULL,,
"13262","340","8485",NULL,,"497"
"13264","1374","8485",NULL,,
"13266","1374","8604",NULL,,
"13268","1374","8360",NULL,,
"13270","1374","756",NULL,,
"13272","1374","2485",NULL,,
"13274","1374","1006",NULL,,
"13276","1374","4258",NULL,,
"13278","1374","5404",NULL,,
"13280","1374","10151",NULL,,
"13282","1374","9420",NULL,,
"13284","1374","8549",NULL,,
"13286","1374","2981",NULL,,
"13288","1374","5078",NULL,,
"13290","1374","10149",NULL,,
"13292","1374","10174",NULL,,
"13294","1374","6291",NULL,,
"13296","1374","889",NULL,,
"13298","1374","194",NULL,,
"13300","1374","2725",NULL,,
"13302","1374","1853",NULL,,
"13304","1374","1315",NULL,,
"13306","1376","11786",NULL,"tolls",
"13308","540","11786",NULL,,"204f"
"13310","1378","3657",NULL,"fairs","29"
"13312","1380","5460",NULL,"fairs","47f; 70"
"13314","428","11787",NULL,,"243-244"
"13316","216","3298",NULL,,"Plaatsnaam: IJlst (consulted at 08 July 2020)"
"13318","942","3298",NULL,,"IJlst"
"13320","428","11789",NULL,,"243-244"
"13322","624","11790",NULL,"tolls","122-126"
"13324","624",NULL,"176","edge","122-126"
"13326","428",NULL,"176","edge","243-244"
"13328","498",NULL,"176","edge","9"
"13330","340","9337",NULL,,"45-46"
"13332","340","562",NULL,,"42-43"
"13334","340","4622",NULL,,"306"
"13336","1382","1187",NULL,,"327-328"
"13338","340","9287",NULL,,"234-235"
"13340","340","717",NULL,,"51-52"
"13342","650","9544",NULL,,
"13344","650","9540",NULL,,
"13346","650","9545",NULL,,
"13348","340","7307",NULL,,"430"
"13350","340","7417",NULL,,"443"
"13352","520","11155",NULL,,"85"
"13354","520","11154",NULL,"tolls","84"
"13356","520","11154",NULL,,"84"
"13358","520","11220",NULL,,"127"
"13360","520","11220",NULL,"tolls","127"
"13362","828","10504",NULL,,
"13364","1384","11797",NULL,,"328, 331-332"
"13366","1384","2802",NULL,,"312-336"
"13368","1384",NULL,"178","edge","331-332"
"13370","6",NULL,"178","edge","159-162, 196-198"
"13372","464","5609",NULL,,"166-167"
"13374","1290","11802",NULL,"tolls","510"
"13376","1290","11802",NULL,,"510"
"13378","1386","11033",NULL,,
"13380","4","11803",NULL,,"425"
"13382","1292","11803",NULL,,"82"
"13384","1292",NULL,"180","edge","82"
"13386","244","8974",NULL,"tolls","229"
"13388","314","8974",NULL,"tolls","17, 21"
"13392","1388","4601",NULL,,"16"
"13394","1388","5078",NULL,,"16"
"13396","1388","618",NULL,,"16"
"13398","1388","8361",NULL,,"15"
"13400","1388","871",NULL,,"15"
"13402","1388","3675",NULL,,"15"
"13404","1390","1330",NULL,"fairs","138"
"13406","1390","1330",NULL,,"138"
"13408","1392","6444",NULL,,"297"
"13410","1392","7742",NULL,,"479"
"13412","1392","2353",NULL,,"263"
"13414","1390","1327",NULL,,"134"
"13416","1390","9286",NULL,,"131"
"13418","1392","6117",NULL,,"256"
"13420","1390","6896",NULL,,"354-355"
"13422","1392","8765",NULL,,"603"
"13424","1392","7725",NULL,,"475"
"13426","1392","6300",NULL,,"282"
"13428","1392","6790",NULL,,"343"
"13430","1392","7775",NULL,,"487"
"13432","1390","3368",NULL,,"327"
"13434","1392","5963",NULL,,"239"
"13436","1390","2363",NULL,,"265-266"
"13438","1392","4660",NULL,,"88-89"
"13440","1392","8665",NULL,,"586"
"13442","1392","4603",NULL,,"67"
"13444","1390","884",NULL,,"91"
"13446","1390","562",NULL,,"62"
"13448","1392","7307",NULL,,"434"
"13450","1392","4911",NULL,,"113"
"13452","1392","6107",NULL,,"249-250"
"13454","1390","2105",NULL,,"214-217"
"13456","1394","8926",NULL,,"152-153"
"13458","1394","8924",NULL,,"172"
"13460","1394","4597",NULL,,"80-81"
"13462","1396",NULL,"178","edge","118"
"13464","1398","9181",NULL,,"6"
"13466","1398","1509",NULL,"tolls","10"
"13468","1400","1509",NULL,"tolls",
"13470","1400","717",NULL,"tolls",
"13472","1398","717",NULL,"tolls","10"
"13474","1400","792",NULL,"tolls","113"
"13476","786",NULL,"182","edge","16-33"
"13478","1402",NULL,"182","edge",
"13480","1404",NULL,"182","edge",
"13482","306",NULL,"182","edge","356-358"
"13484","1406",NULL,"184","edge","178-182"
"13486","786",NULL,"184","edge","59-65"
"13488","1408",NULL,"170","edge",
"13490","1408","9003",NULL,,"191-192, 199-200"
"13492","1382","5648",NULL,,"100"
"13494","1382","8362",NULL,,"86"
"13496","1382","4016",NULL,,"151"
"13498","1382","1659",NULL,,"93"
"13500","1382","9684",NULL,"tolls","149"
"13502","1382","9684",NULL,,"149"
"13504","1382","845",NULL,,"402f"
"13506","1382","3847",NULL,,"98"
"13508","1382","3276",NULL,,"296"
"13512","1382","1364",NULL,,"403"
"13514","1410","11650",NULL,,"27f"
"13516","1410","81",NULL,,"18"
"13518","1410","559",NULL,,"20"
"13520","1410","882",NULL,,"21"
"13522","1410","966",NULL,,"21"
"13524","1410","1490",NULL,,"28"
"13526","1410","3713",NULL,,"30"
"13528","1410","1854",NULL,,"30f"
"13530","1410","1871",NULL,,"31f"
"13532","1412","1611",NULL,,"154-155"
"13534","1410","1874",NULL,,"33f"
"13536","1414","1611",NULL,,"47-49"
"13538","1410","3407",NULL,,"86f"
"13540","1414","11812",NULL,,"51"
"13542","1410","3330",NULL,,"88f"
"13546","1410","11813",NULL,,"104 - 119."
"13548","1416","6610",NULL,,"64-65"
"13550","1416","6610",NULL,"tolls","64-65"
"13552","1416","11217",NULL,,"66-67"
"13554","1410","6086",NULL,,"139"
"13556","1410","6192",NULL,,"139f"
"13558","1410","6278",NULL,,"140f"
"13560","1410","6568",NULL,,"142f"
"13562","1410","6674",NULL,,"143"
"13564","1410","7247",NULL,,"148f"
"13566","1410","8245",NULL,,"178 - 188"
"13568","1410","8246",NULL,,"188"
"13570","544","6610",NULL,"tolls","323-325"
"13572","1410","8417",NULL,,"192f"
"13574","4","6774",NULL,"tolls","272"
"13576","448","6774",NULL,"tolls","130"
"13578","1226","6774",NULL,"tolls","6:647, 648, 866"
"13580","1226","11819",NULL,"tolls","6:647, 648, 1212"
"13582","1226","7314",NULL,"tolls","6:835"
"13584","1226","8012",NULL,"tolls","1397"
"13586","1226","6433",NULL,"tolls","5:550"
"13588","1226","1131",NULL,"tolls","5:550"
"13590","1226","4431",NULL,"tolls","5:550"
"13592","726","3033",NULL,,"12f"
"13594","726","6126",NULL,,"27f"
"13596","726","8707",NULL,,"33"
"13598","1418","10478",NULL,,"446f"
"13600","1418","1513",NULL,,"483f"
"13602","1418","1534",NULL,,"484"
"13604","1418","2103",NULL,,"485"
"13606","1418","3673",NULL,,"502f"
"13608","1418","5049",NULL,,"529f"
"13610","1420","3779",NULL,,"25f"
"13612","1422","11827",NULL,,"26 - 42"
"13614","1422","10449",NULL,,"46 - 62"
"13616","1422","7974",NULL,,"73 - 75"
"13618","650","10526",NULL,,
"13620","606","10526",NULL,,
"13622","828","10526",NULL,,
"13624","650","10536",NULL,,
"13626","606","10536",NULL,,
"13628","828","10536",NULL,,
"13630","650","11835",NULL,,
"13632","606","11835",NULL,,
"13634","828","11835",NULL,,
"13636","650","10539",NULL,,
"13638","606","10539",NULL,,
"13640","828","10539",NULL,,
"13642","650","10540",NULL,,
"13644","606","10540",NULL,,
"13646","828","10540",NULL,,
"13648","650","10545",NULL,,
"13650","606","10545",NULL,,
"13652","828","10545",NULL,,
"13654","650","10546",NULL,,
"13656","606","10546",NULL,,
"13658","828","10546",NULL,,
"13660","1424","1117",NULL,,"15"
"13662","1424","5364",NULL,,"16 - 18"
"13664","1424","1376",NULL,,"32f"
"13666","1424","3148",NULL,,"60 - 62"
"13668","1424","4891",NULL,"fairs","88"
"13670","1424","4891",NULL,,"87 - 201"
"13672","1424","6799",NULL,,"220f"
"13674","1424","6861",NULL,,"225f"
"13676","1424","8156",NULL,,"240f"
"13678","1424","8833",NULL,,"245"
"13680","1426","345",NULL,,"5f"
"13682","1426","10109",NULL,,"10 -12"
"13684","1426","1672",NULL,,"28 - 32"
"13686","1426","10542",NULL,,"42"
"13688","1426","10040",NULL,,"53 - 64"
"13690","1426","6676",NULL,,"69 - 72"
"13692","1426","9363",NULL,,"77f"
"13694","1426","11538",NULL,,"79 - 82"
"13696","1428","536",NULL,,"24 - 26"
"13698","1428","1770",NULL,,"55 - 64"
"13700","1428","2633",NULL,,"70f"
"13702","1428","2692",NULL,,"74 - 76"
"13704","1428","2699",NULL,,"76 - 78"
"13706","1428","3025",NULL,,"81f"
"13708","1428","3787",NULL,,"89f"
"13710","1428","4701",NULL,,"113f"
"13712","1428","4974",NULL,,"115 - 117"
"13714","1428","5549",NULL,,"146"
"13716","1428","7245",NULL,,"156f"
"13718","1428","8546",NULL,,"172f"
"13720","1428","8641",NULL,,"178"
"13722","1430","9880",NULL,,"369f"
"13724","1430","1693",NULL,,"375"
"13726","1430","2206",NULL,,"378f"
"13728","1430","3681",NULL,,"383"
"13730","1430","4745",NULL,,"385"
"13732","1430","5085",NULL,,"387 - 391"
"13734","1430","6437",NULL,,"392f"
"13736","1430","6908",NULL,,"394"
"13738","1430","7713",NULL,,"394f"
"13740","1430","8164",NULL,,"396f"
"13742","1430","8169",NULL,,"397"
"13744","1430","8519",NULL,,"407f"
"13746","1432","2457",NULL,,"69 - 84"
"13748","1432","2457",NULL,"fairs","78f"
"13750","1432","3742",NULL,,"183"
"13752","1432","11493",NULL,"fairs","185f"
"13754","1432","11493",NULL,,"183 - 194"
"13756","1434","1377",NULL,,"19 - 73"
"13758","1434","1721",NULL,,"74 - 95"
"13760","1302","7315",NULL,,"446"
"13762","1296","7315",NULL,," &#60;a href=&#34;https://hov.isgv.de/Sprotta&#34;&#62;Art. Sprotta&#60;/a&#62;"
"13764","1296","10772",NULL,," &#60;a href=&#34;https://hov.isgv.de/Wöllmen&#34;&#62;Art. Wöllmen&#60;/a&#62;"
"13766","1302","10772",NULL,,"615"
"13768","1436","11844",NULL,,"Liii; 212 - 215"
"13770","1438","4653",NULL,"staple",
"13772","1436","2935",NULL,,"Liv - Lv"
"13774","1440","6564",NULL,,"no. 48"
"13776","1436","11845",NULL,,"LV; 218 - 226"
"13778","1436","262",NULL,,"7"
"13780","1438",NULL,"186","edge","84-85"
"13782","1436","302",NULL,,"8 - 18"
"13784","1436","1802",NULL,,"37f"
"13786","1436","1837",NULL,"fairs","40"
"13788","1436","4333",NULL,"fairs","97"
"13790","1436","3828",NULL,,"102 - 116"
"13792","1436","4742",NULL,,"147 - 164"
"13794","1436","2622",NULL,,"180f"
"13796","1436","6199",NULL,,"187 - 192"
"13798","1436","7106",NULL,,"200f"
"13800","1436","7150",NULL,,"204f"
"13802","1436","6453",NULL,,"xvi"
"13804","62","10154",NULL,,"359"
"13806","1442","648",NULL,,"39"
"13808","1442","1127",NULL,,"44 - 69"
"13810","1442","4016",NULL,,"75f"
"13812","1442","2235",NULL,,"86 - 88"
"13814","1442","9684",NULL,,"112f"
"13816","1442","3133",NULL,,"114 - 116"
"13818","1442","3296",NULL,,"116f"
"13820","1442","4343",NULL,,"129 - 167"
"13822","1442","4532",NULL,,"167 - 194"
"13824","1442","4646",NULL,,"195f"
"13826","1442","4988",NULL,,"198 - 209"
"13828","1442","5048",NULL,,"209f"
"13830","1442","5180",NULL,,"210f"
"13832","1442","5829",NULL,,"213f"
"13834","1442","11723",NULL,,"218 - 220"
"13836","1442","6969",NULL,,"231"
"13838","1442","8121",NULL,,"240"
"13840","1442","8787",NULL,,"249f"
"13842","1442","8789",NULL,,"249 - 264"
"13844","1444","5430",NULL,"staple","97, 110"
"13846","1446","5430",NULL,"staple","consulted 14 August 2020"
"13848","1442","576",NULL,,"273"
"13850","1442","3460",NULL,,"276 - 278"
"13852","1442","1396",NULL,,"286f"
"13854","1442","1952",NULL,,"288 - 290"
"13856","1442","2160",NULL,"fairs","292"
"13858","1442","2635",NULL,,"297"
"13860","216","10330",NULL,,"plaatsnaam: Wijk bij Duurstede (consulted 08 July 2020)"
"13862","1448","10330",NULL,,"7"
"13864","1442","3109",NULL,,"302 - 304"
"13866","1442","3121",NULL,,"304f"
"13868","1442","11445",NULL,"tolls","307"
"13870","216","11846",NULL,,"plaatsnaam: Vianen (consulted at 08 July 2020)"
"13872","942","11846",NULL,,"Vianen (Utrecht)"
"13874","1442","3805",NULL,,"331f"
"13876","1442","9578",NULL,,"332f"
"13878","1442","5830",NULL,,"347f"
"13880","1442","5834",NULL,,"349 - 352"
"13882","1442","6479",NULL,,"356 - 358"
"13884","1442","6811",NULL,,"367f"
"13886","1442","8018",NULL,,"387f"
"13888","1442","8603",NULL,,"390"
"13890","1442","8658",NULL,,"391 - 394"
"13892","1442","8762",NULL,,"395"
"13894","216","5045",NULL,,"plaatsnaam: Montfoort (consulted at 08 July 2020)"
